_id,Area_of_Origin,Building_Status,Business_Impact,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Dollar_Loss,Estimated_Number_Of_Persons_Displaced,Exposures,Ext_agent_app_or_defer_time,Extent_Of_Fire,Final_Incident_Type,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Fire_Under_Control_Time,Ignition_Source,Incident_Number,Incident_Station_Area,Incident_Ward,Initial_CAD_Event_Type,Intersection,Last_TFS_Unit_Clear_Time,Latitude,Level_Of_Origin,Longitude,Material_First_Ignited,Method_Of_Fire_Control,Number_of_responding_apparatus,Number_of_responding_personnel,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Smoke_Alarm_Impact_on_Persons_Evacuating_Impact_on_Evacuation,Smoke_Spread,Sprinkler_System_Operation,Sprinkler_System_Presence,Status_of_Fire_On_Arrival,TFS_Alarm_Time,TFS_Arrival_Time,TFS_Firefighter_Casualties,Response_Minutes,Minutes_To_Control
200871,"31 - Process Manufacturing (inc manf, prod assembly, repair)",08 - Not Applicable,5 - May not resume operations,0,0,200000.0,0.0,,2013-01-28T19:33:14,2 - Confined to part of room/area of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",9 - Fire alarm system operation undetermined,8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2013-01-28 20:43:46,"28 - Cord, Cable for Appliance, Electrical Articles",F13008242,413,1.0,FACI,Westmore Dr / Carrier Dr,2013-01-29T11:19:53,43.73964,001,-79.6032,"39 - Other Soft Goods, Wearing Apparel",2 - Extinguished by automatic system,28,92,49 - Improper Storage,"521 - Clothing Store, Accessories, fur",9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,"8 - Not applicable: No alarm, no persons present","4 - Spread beyond room of origin, same floor",1 - Sprinkler system activated,1 - Full sprinkler system present,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-01-28 19:22:52,2013-01-28 19:29:45,1,6.883333333333334,80.9
200924,74 - Storage Area (outside),01 - Normal (no change),8 - Not applicable (not a business),0,0,90000.0,3.0,3.0,2011-11-17T01:45:00,"11 - Spread beyond building of origin, resulted in exposure fire(s)",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2011-11-17 02:47:18,999 - Undetermined,F11147988,146,9.0,FIR,Gade Dr / Nash Dr,2011-11-17T07:33:33,43.72933,997,-79.48958,99 - Undetermined (formerly 98),1 - Extinguished by fire department,14,48,99 - Undetermined,301 - Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,10 - Spread beyond building of origin,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2011-11-17 01:34:29,2011-11-17 01:41:43,1,7.233333333333333,72.81666666666666
200930,"84 - Fuel Systems (eg. fuel tank, etc.)",,,0,0,3000000.0,0.0,,2014-08-15T02:18:23,,01 - Fire,,,,2014-08-15 02:18:23,85 - Vehicle collision,F14070732,213,44.0,VEFH,Ponymeadow Ter / Pictorial St,2014-08-15T08:22:05,43.79729,,-79.18189,72 - Diesel Fuel/Fuel Oil,1 - Extinguished by fire department,10,36,12 - Vehicle Accident/Collision,"904 - Trailer Combin. (e.g. auto trailer, small t&t, t&t, etc)",,,,,,,,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2014-08-15 02:08:14,2014-08-15 02:16:41,1,8.45,10.15
200979,47 - Shipping/Receiving/Loading Platform,01 - Normal (no change),2 - May resume operations within a week,0,0,5000.0,0.0,,2016-01-03T05:18:28,2 - Confined to part of room/area of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",1 - Fire alarm system operated,1 -  Fire alarm system present,2016-01-03 05:18:30,999 - Undetermined,F16000656,412,1.0,FACI,Humber College Blvd / Carrier Dr,2016-01-03T07:52:26,43.737840000000006,001,-79.61077,99 - Undetermined (formerly 98),1 - Extinguished by fire department,20,60,99 - Undetermined,"639 - Mfg: Other Agr/Food, Beverage, Tabac products",9 - Floor/suite of fire origin: Smoke alarm presence undetermined,99 - Reason for inoperation undetermined,9 - Type undetermined,"8 - Not applicable: No alarm, no persons present",5 - Multi unit bldg: spread beyond suite of origin but not to separated suite(s),8 - Not applicable - no sprinkler system present,9 - Undetermined,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2016-01-03 04:31:10,2016-01-03 04:36:34,1,5.4,47.333333333333336
200988,68 - Concealed Wall Area,01 - Normal (no change),1 - No business interruption,0,0,1000.0,997.0,,2011-11-25T08:45:00,2 - Confined to part of room/area of origin,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),1 -  Fire alarm system present,2011-11-25 08:57:23,24 - Circuit Wiring - Copper,F11151247,423,17.0,FIR,Davenport Rd / Miller St,2011-11-25T09:44:04,43.67069,B01,-79.4607,43 - Electrical Wiring Insulation,1 - Extinguished by fire department,5,17,20 - Design/Construction/Installation/Maintenance Deficiency,"303 - Attached Dwelling (eg. rowhouse, townhouse, etc.)",9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,7 - Not applicable: Occupant(s) first alerted by other means,6 - Multi unit bldg: spread to separate suite(s),8 - Not applicable - no sprinkler system present,3 - No sprinkler system,2 - Fire with no evidence from street,2011-11-25 08:19:15,2011-11-25 08:24:55,1,5.666666666666667,38.13333333333333
200991,"21 - Living Area (e.g. living, TV, recreation, etc)",02 - Under Renovation,8 - Not applicable (not a business),0,0,30000.0,0.0,,2013-02-14T21:13:50,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2013-02-14 21:17:32,98 - Other,F13013142,421,12.0,FIR,Cameron Ave / Silverthorn Ave,2013-02-14T22:57:45,43.69024,001,-79.46765,13 - Floor,1 - Extinguished by fire department,18,56,45 - Improperly Discarded,301 - Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2013-02-14 21:04:19,2013-02-14 21:11:13,2,6.9,13.216666666666667
201032,"25 - Washroom or Bathroom (toilet,restroom/locker room)",01 - Normal (no change),8 - Not applicable (not a business),0,0,200000.0,2.0,,2014-03-04T14:27:00,"7 - Spread to other floors, confined to building",01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2014-03-04 14:48:00,"73 - Blow Torch, Bunsen Burner",F14020593,214,44.0,FIR,Meadowvale Rd / Kingston Rd,2014-03-04T16:19:19,43.78876,B01,-79.16214000000001,16 - Insulation,1 - Extinguished by fire department,19,58,"60 - Other unintentional cause, not classified",301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,4 - Interconnected,3 - No one (at risk) evacuated as a result of hearing alarm,"7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2014-03-04 14:17:57,2014-03-04 14:22:30,1,4.55,30.05
201050,24 - Cooking Area or Kitchen,01 - Normal (no change),1 - No business interruption,0,0,75000.0,2.0,,2013-02-27T01:36:00,2 - Confined to part of room/area of origin,01 - Fire,2 - Some persons (at risk) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2013-02-27 01:41:27,"11 - Stove, Range-top burner",F13016276,334,19.0,FIHR,Fort York Blvd / Angelique St,2013-02-27T03:22:20,43.63747,003,-79.40522,"74 - Cooking Oil, Grease",1 - Extinguished by fire department,18,59,47 - Improper handling of ignition source or ignited material,323 - Multi-Unit Dwelling - Over 12 Units,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,2 - Hardwired (standalone),2 - Some persons (at risk) self evacuated as a result of hearing alarm,"4 - Spread beyond room of origin, same floor",2 - Did not activate: remote from fire,2 - Partial sprinkler system present,2 - Fire with no evidence from street,2013-02-27 01:26:20,2013-02-27 01:32:46,1,6.433333333333334,15.116666666666667
201055,50 - Basement/cellar (not partitioned),01 - Normal (no change),8 - Not applicable (not a business),0,0,275000.0,1.0,,2013-02-28T18:59:31,8 - Entire Structure,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2013-02-28 19:29:19,999 - Undetermined,F13016769,213,42.0,FIR,Wickson Trl / Kessack Crt,2013-03-01T16:29:45,43.80176,B01,-79.2167,15 - Structural Member,1 - Extinguished by fire department,31,103,99 - Undetermined,301 - Detached Dwelling,9 - Floor/suite of fire origin: Smoke alarm presence undetermined,98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,"8 - Not applicable: No alarm, no persons present",8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2013-02-28 18:51:36,2013-02-28 18:57:31,2,5.916666666666667,37.71666666666667
201057,"22 - Sleeping Area or Bedroom (inc. patients room, dormitory, etc)",01 - Normal (no change),2 - May resume operations within a week,0,0,78500.0,997.0,,2011-12-07T21:30:00,"4 - Spread beyond room of origin, same floor",01 - Fire,9 - Undetermined,9 - Fire alarm system operation undetermined,9 - Undetermined,2011-12-07 21:36:06,34 - Space Heater - Portable,F11156199,442,,FIHR,Lawrence Ave W / Weston Rd,2011-12-08T00:04:33,43.70016,002,-79.5162,"36 - Rug, Carpet",1 - Extinguished by fire department,19,57,46 - Used or Placed too close to combustibles,"331 - Apartment, Flat, Tenement with Business",2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"4 - Spread beyond room of origin, same floor",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2011-12-07 21:20:43,2011-12-07 21:24:59,3,4.266666666666667,15.383333333333333
201086,64 - Porch or Balcony,01 - Normal (no change),1 - No business interruption,0,0,350000.0,20.0,1.0,2013-03-07T04:24:00,"7 - Spread to other floors, confined to building",01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),2 - No Fire alarm system,2013-03-07 05:04:03,999 - Undetermined,F13018375,315,20.0,FIR,Ellen Ave / Oxford St,2013-03-07T08:37:12,43.65628,001,-79.40175,99 - Undetermined (formerly 98),1 - Extinguished by fire department,18,53,45 - Improperly Discarded,"303 - Attached Dwelling (eg. rowhouse, townhouse, etc.)",1 - Floor/suite of fire origin: No smoke alarm,9 - Other reason,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-03-07 04:15:38,2013-03-07 04:19:48,1,4.166666666666667,48.416666666666664
201206,"32 - Assembly Area (inc school room,spectator area, church, etc)",01 - Normal (no change),5 - May not resume operations,0,0,400000.0,1.0,,2016-01-14T03:11:00,"7 - Spread to other floors, confined to building",01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,9 - Fire alarm system operation undetermined,1 -  Fire alarm system present,2016-01-14 07:00:00,34 - Space Heater - Portable,F16004135,344,21.0,FIHR,Dupont St / Palmerston Ave,2016-01-14T10:54:20,43.67264,001,-79.41677,14 - Interior Wall/Ceiling,1 - Extinguished by fire department,19,64,52 - Electrical Failure,"331 - Apartment, Flat, Tenement with Business",2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2016-01-14 02:58:14,2016-01-14 03:02:40,1,4.433333333333334,241.76666666666668
201211,"22 - Sleeping Area or Bedroom (inc. patients room, dormitory, etc)",01 - Normal (no change),8 - Not applicable (not a business),2,1,50000.0,1.0,,2015-01-03T23:19:39,3 - Spread to entire room of origin,01 - Fire,2 - Some persons (at risk) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2015-01-03 23:28:06,999 - Undetermined,F15001022,344,20.0,FAHR,Davenport Rd / Bedford Rd,2015-01-04T01:21:47,43.67437,009,-79.39984,99 - Undetermined (formerly 98),1 - Extinguished by fire department,18,57,99 - Undetermined,323 - Multi-Unit Dwelling - Over 12 Units,"4 - Floor/suite of fire origin: Smoke alarm present, operation undetermined",98 - Not applicable: Alarm operated OR presence/operation undetermined,9 - Type undetermined,2 - Some persons (at risk) self evacuated as a result of hearing alarm,"7 - Spread to other floors, confined to building",2 - Did not activate: remote from fire,2 - Partial sprinkler system present,2 - Fire with no evidence from street,2015-01-03 23:08:17,2015-01-03 23:12:23,2,4.1,19.816666666666666
201245,62 - Roof,02 - Under Renovation,1 - No business interruption,0,0,100000.0,0.0,,2012-01-04T07:13:00,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2012-01-04 07:50:00,98 - Other,F12001333,315,19.0,FICI,College St / Ossington Ave,2012-01-04T13:37:47,43.6544,002,-79.42271,11 - Exterior Roof Covering,1 - Extinguished by fire department,21,64,"60 - Other unintentional cause, not classified","331 - Apartment, Flat, Tenement with Business",1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2012-01-04 07:01:27,2012-01-04 07:06:41,1,5.233333333333333,48.55
201251,97 - Other - unclassified,,,0,0,30000.0,0.0,,2014-03-29T08:24:00,,01 - Fire,,,,2014-03-29 08:35:00,98 - Other,F14027762,245,40.0,VEF,Warden Ave / Continental Pl,2014-03-29T09:29:58,43.76356,,-79.3013,"59 - Asphalt, Tar Product",1 - Extinguished by fire department,8,25,99 - Undetermined,849 - Tarpot,,,,,,,,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2014-03-29 08:18:18,2014-03-29 08:23:04,1,4.766666666666667,16.7
201286,24 - Cooking Area or Kitchen,01 - Normal (no change),8 - Not applicable (not a business),0,0,300000.0,4.0,,2014-03-29T21:44:42,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2014-03-29 23:11:19,"11 - Stove, Range-top burner",F14027934,445,3.0,FIR,Robinglade Dr / Newcross Dr,2014-03-30T10:40:13,43.65804,001,-79.56511,23 - Cabinetry,1 - Extinguished by fire department,24,80,44 - Unattended,301 - Detached Dwelling,1 - Floor/suite of fire origin: No smoke alarm,98 - Not applicable: Alarm operated OR presence/operation undetermined,8 - Not applicable - no smoke alarm or presence undetermined,7 - Not applicable: Occupant(s) first alerted by other means,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2014-03-29 21:36:43,2014-03-29 21:42:42,1,5.983333333333333,94.6
201309,24 - Cooking Area or Kitchen,01 - Normal (no change),8 - Not applicable (not a business),0,1,75000.0,3.0,,2012-01-11T18:08:00,2 - Confined to part of room/area of origin,01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2012-01-11 18:20:00,"11 - Stove, Range-top burner",F12004339,123,34.0,FIR,Karen Rd / Camwood Cres,2012-01-11T20:01:49,43.76084,001,-79.3396,"74 - Cooking Oil, Grease",1 - Extinguished by fire department,13,44,44 - Unattended,301 - Detached Dwelling,3 - Floor/suite of fire origin: Smoke alarm present did not operate,3 - Electrical line or battery not connected,1 - Battery operated,7 - Not applicable: Occupant(s) first alerted by other means,"4 - Spread beyond room of origin, same floor",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2012-01-11 18:00:40,2012-01-11 18:06:05,1,5.416666666666667,19.333333333333332
201350,64 - Porch or Balcony,01 - Normal (no change),1 - No business interruption,0,0,50000.0,1.0,,2015-08-07T11:46:05,2 - Confined to part of room/area of origin,01 - Fire,2 - Some persons (at risk) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2015-08-07 12:06:36,999 - Undetermined,F15073525,445,5.0,FIHR,Dundas St W / Mabelle Ave,2015-08-07T13:10:52,43.64677,007,-79.53055,"46 - Rubbish, Trash, Waste",1 - Extinguished by fire department,17,50,"98 - Unintentional, cause undetermined",323 - Multi-Unit Dwelling - Over 12 Units,9 - Floor/suite of fire origin: Smoke alarm presence undetermined,99 - Reason for inoperation undetermined,9 - Type undetermined,2 - Some persons (at risk) self evacuated as a result of hearing alarm,3 - Spread to entire room of origin,8 - Not applicable - no sprinkler system present,9 - Undetermined,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2015-08-07 11:34:56,2015-08-07 11:40:01,1,5.083333333333333,31.666666666666668
201465,64 - Porch or Balcony,01 - Normal (no change),1 - No business interruption,0,0,150000.0,4.0,,2014-04-17T07:22:18,"4 - Spread beyond room of origin, same floor",01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2014-04-17 07:24:14,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",F14033465,432,5.0,FIHR,Sherway Gardens Rd / Sherway Gt,2014-04-17T09:19:51,43.61013,009,-79.5569,29 - Other Furniture,1 - Extinguished by fire department,18,47,45 - Improperly Discarded,323 - Multi-Unit Dwelling - Over 12 Units,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,4 - Interconnected,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,5 - Multi unit bldg: spread beyond suite of origin but not to separated suite(s),2 - Did not activate: remote from fire,2 - Partial sprinkler system present,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2014-04-17 07:06:28,2014-04-17 07:12:33,1,6.083333333333333,17.766666666666666
201563,55 - Mechanical/Electrical Services Room,01 - Normal (no change),8 - Not applicable (not a business),0,0,3000.0,0.0,,2014-04-27T20:52:05,2 - Confined to part of room/area of origin,01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,2 - Fire alarm system did not operate,1 -  Fire alarm system present,2014-04-27 20:54:15,999 - Undetermined,F14036477,132,15.0,FIR,Neptune Dr / Rajah St,2014-04-27T23:03:32,43.73188,B01,-79.43884,"46 - Rubbish, Trash, Waste",1 - Extinguished by fire department,18,54,"98 - Unintentional, cause undetermined",322 - Multi-Unit Dwelling - 7 to 12 Units,1 - Floor/suite of fire origin: No smoke alarm,9 - Other reason,1 - Battery operated,7 - Not applicable: Occupant(s) first alerted by other means,"7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,2 - Fire with no evidence from street,2014-04-27 20:41:23,2014-04-27 20:46:51,1,5.466666666666667,12.866666666666667
201671,24 - Cooking Area or Kitchen,01 - Normal (no change),8 - Not applicable (not a business),0,0,225000.0,0.0,,2012-02-23T15:35:20,"7 - Spread to other floors, confined to building",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",1 - Fire alarm system operated,1 -  Fire alarm system present,2012-02-23 15:43:29,24 - Circuit Wiring - Copper,F12020282,313,27.0,FIR,Astley Ave / Douglas Dr / Chorley Park Trl,2012-02-23T18:44:16,43.68769,001,-79.36915,15 - Structural Member,1 - Extinguished by fire department,12,38,52 - Electrical Failure,301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"5 - Flames showing from large area (more than one storey, large area outdoors)",2012-02-23 15:28:06,2012-02-23 15:33:17,1,5.183333333333334,15.383333333333333
201757,62 - Roof,02 - Under Renovation,3 - May resume operations within a month,0,0,100000.0,0.0,,2015-08-29T02:32:31,9 - Confined to roof/exterior structure,01 - Fire,9 - Undetermined,1 - Fire alarm system operated,1 -  Fire alarm system present,2015-08-29 02:58:28,"73 - Blow Torch, Bunsen Burner",F15080685,132,16.0,FAI,Bathurst St / Coldstream Ave,2015-08-29T09:25:49,43.71506,996,-79.42879,"59 - Asphalt, Tar Product",1 - Extinguished by fire department,18,56,47 - Improper handling of ignition source or ignited material,"153 - Church, Other Similar Place of Worship",1 - Floor/suite of fire origin: No smoke alarm,99 - Reason for inoperation undetermined,2 - Hardwired (standalone),9 - Undetermined,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"4 - Flames showing from small area (one storey or less, part of a vehicle, outdoor)",2015-08-29 02:19:17,2015-08-29 02:24:58,1,5.683333333333334,39.18333333333333
201790,64 - Porch or Balcony,02 - Under Renovation,2 - May resume operations within a week,0,0,200000.0,4.0,,2012-03-02T13:35:19,"4 - Spread beyond room of origin, same floor",01 - Fire,1 - All persons (at risk of injury) evacuated as a result of hearing fire alarm system,1 - Fire alarm system operated,1 -  Fire alarm system present,2012-03-02 14:29:19,"73 - Blow Torch, Bunsen Burner",F12023160,333,28.0,FIR,King St E / Trinity St,2012-03-02T16:04:21,43.6535,003,-79.36187,12 - Exterior Cladding,1 - Extinguished by fire department,18,57,47 - Improper handling of ignition source or ignited material,"331 - Apartment, Flat, Tenement with Business",2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,6 - Multi unit bldg: spread to separate suite(s),8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2012-03-02 13:29:45,2012-03-02 13:33:19,1,3.566666666666667,59.56666666666667
201819,"22 - Sleeping Area or Bedroom (inc. patients room, dormitory, etc)",01 - Normal (no change),8 - Not applicable (not a business),0,0,25000.0,3.0,,2012-03-04T20:30:00,2 - Confined to part of room/area of origin,01 - Fire,7 - Not applicable: Occupant(s) first alerted by other means,2 - Fire alarm system did not operate,1 -  Fire alarm system present,2012-03-04 21:12:28,55 - Candle,F12024147,413,1.0,FIR,John Garland Blvd / Humber College Blvd,2012-03-04T22:22:58,43.73377,003,-79.59354,"39 - Other Soft Goods, Wearing Apparel",1 - Extinguished by fire department,10,35,47 - Improper handling of ignition source or ignited material,"303 - Attached Dwelling (eg. rowhouse, townhouse, etc.)",3 - Floor/suite of fire origin: Smoke alarm present did not operate,99 - Reason for inoperation undetermined,9 - Type undetermined,7 - Not applicable: Occupant(s) first alerted by other means,"4 - Spread beyond room of origin, same floor",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,2 - Fire with no evidence from street,2012-03-04 20:15:29,2012-03-04 20:20:07,1,4.633333333333334,56.983333333333334
201825,24 - Cooking Area or Kitchen,01 - Normal (no change),8 - Not applicable (not a business),0,0,200000.0,0.0,1.0,2013-06-04T09:37:00,"11 - Spread beyond building of origin, resulted in exposure fire(s)",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2013-06-04 09:48:18,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",F13043265,423,13.0,FIR,Pacific Ave / Annette St,2013-06-04T13:57:29,43.66325,001,-79.46765,97 - Other,1 - Extinguished by fire department,15,47,52 - Electrical Failure,301 - Detached Dwelling,2 - Floor/suite of fire origin: Smoke alarm present and operated,98 - Not applicable: Alarm operated OR presence/operation undetermined,1 - Battery operated,"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2013-06-04 09:26:05,2013-06-04 09:29:52,1,3.783333333333333,22.216666666666665
201894,26 - Sauna,02 - Under Renovation,8 - Not applicable (not a business),0,0,100000.0,2.0,,2012-03-11T20:02:00,"4 - Spread beyond room of origin, same floor",01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),2 - No Fire alarm system,2012-03-11 20:39:50,20 - Service/Utility Lines (includes power/hydro transmission lines),F12027010,345,18.0,FIR,Dufferin Park Ave / Havelock St,2012-03-11T21:27:40,43.65774,B01,-79.43135,43 - Electrical Wiring Insulation,1 - Extinguished by fire department,12,39,52 - Electrical Failure,301 - Detached Dwelling,3 - Floor/suite of fire origin: Smoke alarm present did not operate,3 - Electrical line or battery not connected,2 - Hardwired (standalone),1 - All persons (at risk of injury) self evacuated as a result of hearing alarm,8 - Entire Structure,8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"3 - Fire with smoke showing only - including vehicle, outdoor fires",2012-03-11 19:54:51,2012-03-11 20:00:20,1,5.483333333333333,44.983333333333334
201898,81 - Engine Area,,,0,0,150000.0,0.0,,2012-03-12T08:40:00,,01 - Fire,,,,2012-03-12 09:05:00,"108 - Exposure, source other",F12027172,321,26.0,VEF,Bayview Ave / Moore Ave,2012-03-12T10:37:08,43.69675,,-79.37174,72 - Diesel Fuel/Fuel Oil,1 - Extinguished by fire department,13,40,"98 - Unintentional, cause undetermined","861 - Open Land (eg. light ground cover, bush, grass, etc.)",,,,,,,,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2012-03-12 08:30:34,2012-03-12 08:36:29,3,5.916666666666667,34.43333333333333
201979,"72 - Court, Patio, Terrace",01 - Normal (no change),1 - No business interruption,0,0,70000.0,0.0,2.0,2016-02-12T11:42:40,8 - Entire Structure,01 - Fire,"8 - Not applicable: No fire alarm system, no persons present",8 - Not applicable (no system),8 - Not applicable (bldg not classified by OBC OR detached/semi/town home),2016-02-12 13:06:55,999 - Undetermined,F16013057,433,5.0,FICI,The Queensway / Woolgar Ave,2016-02-12T13:52:56,43.622440000000005,997,-79.51996,19 - Other Building Component,1 - Extinguished by fire department,17,54,"98 - Unintentional, cause undetermined","152 - Bar, Tavern, Night Club",3 - Floor/suite of fire origin: Smoke alarm present did not operate,4 - Remote from fire – smoke did not reach alarm,1 - Battery operated,"8 - Not applicable: No alarm, no persons present","7 - Spread to other floors, confined to building",8 - Not applicable - no sprinkler system present,3 - No sprinkler system,"7 - Fully involved (total structure, vehicle, spreading outdoor fire)",2016-02-12 11:34:10,2016-02-12 11:40:34,1,6.4,92.75
